Username,ID,Date,Session,Condition_Number,Condition_Description,Output_File,Stimuli_File,Procedure_File,Browser,DeviceType,OS,IP
w10036694_mbf,l35amzmsru,2022-05-05T04:36:53+00:00,1,12,"Freq Pure U B",Output_Session1_w10036694_mbf_l35amzmsru.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w982536,xmfddbzzm6,2022-05-05T04:44:46+00:00,1,13,"JOL Mixed A",Output_Session1_w982536_xmfddbzzm6.csv,Mixed_Stim.csv,JOLVersionA.csv,"Safari 13.1",Desktop,MacOSX,10.0.13.123
w10002889_TMS,g7i9h7rqm5,2022-05-05T06:51:53+00:00,1,14,"JOL Mixed B",Output_Session1_w10002889_TMS_g7i9h7rqm5.csv,Mixed_Stim.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10081310,dqefgxpmfj,2022-05-05T14:56:56+00:00,1,15,"JOL Pure F A",Output_Session1_w10081310_dqefgxpmfj.csv,Pure_Forward.csv,JOLVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10111091,gto5ziw7vk,2022-05-05T15:51:04+00:00,1,16,"JOL Pure F B",Output_Session1_w10111091_gto5ziw7vk.csv,Pure_Forward.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.123
w10110034,wopqmlgvl4,2022-05-05T16:05:49+00:00,1,17,"JOL Pure U A",Output_Session1_w10110034_wopqmlgvl4.csv,Pure_Unrelated.csv,JOLVersionA.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
w10103041,dtw3liewhb,2022-05-05T17:36:58+00:00,1,18,"JOL Pure U B",Output_Session1_w10103041_dtw3liewhb.csv,Pure_Unrelated.csv,JOLVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.124
W984284,aynlrj260s,2022-05-05T18:29:50+00:00,1,1,"Read Mixed A",Output_Session1_W984284_aynlrj260s.csv,Mixed_Stim.csv,READVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
10113431,r4u892qs68,2022-05-05T18:54:01+00:00,1,2,"Read Mixed B",Output_Session1_10113431_r4u892qs68.csv,Mixed_Stim.csv,READVersionB.csv,DefaultProperties,unknown,unknown,10.0.13.123
w10056664_JL,xyg8eticf3,2022-05-05T19:36:59+00:00,1,3,"Read Pure F A",Output_Session1_w10056664_JL_xyg8eticf3.csv,Pure_Forward.csv,READVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.123
w10021689,vlb1r6n0yh,2022-05-05T19:56:06+00:00,1,4,"Read Pure F B",Output_Session1_w10021689_vlb1r6n0yh.csv,Pure_Forward.csv,READVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.124
w10013001_EMA,y4elbdytjn,2022-05-31T15:55:27+00:00,1,5,"Read Pure U A",Output_Session1_w10013001_EMA_y4elbdytjn.csv,Pure_Unrelated.csv,READVersionA.csv,"Safari 13.0",Desktop,MacOSX,10.0.13.123
w10014222,vnqwnohl2y,2022-06-01T02:00:24+00:00,1,6,"Read Pure U B",Output_Session1_w10014222_vnqwnohl2y.csv,Pure_Unrelated.csv,READVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
10043107,6ztknp92jo,2022-06-02T00:48:58+00:00,1,7,"Freq Mixed A",Output_Session1_10043107_6ztknp92jo.csv,Mixed_Stim.csv,FREQVersionA.csv,"Chrome 101.0 for iOS",Tablet,iOS,10.0.13.123
w10084691,g9rd43acf9,2022-06-05T18:27:41+00:00,1,8,"Freq Mixed B",Output_Session1_w10084691_g9rd43acf9.csv,Mixed_Stim.csv,FREQVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.123
w10113657_enw,0zsoc848wo,2022-06-08T21:47:31+00:00,1,9,"Freq Pure F A",Output_Session1_w10113657_enw_0zsoc848wo.csv,Pure_Forward.csv,FREQVersionA.csv,"Chrome 102.0",Desktop,Win10,10.0.13.123
w10080946,c3kjppxsqy,2022-06-09T19:59:44+00:00,1,10,"Freq Pure F B",Output_Session1_w10080946_c3kjppxsqy.csv,Pure_Forward.csv,FREQVersionB.csv,"Safari Generic",Desktop,MacOSX,10.0.13.123
w10080946_skb,qn9rzmw2ml,2022-06-09T20:00:06+00:00,1,11,"Freq Pure U A",Output_Session1_w10080946_skb_qn9rzmw2ml.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Safari Generic",Desktop,MacOSX,10.0.13.123
w10002041,8ze3jiy4gp,2022-06-10T19:44:49+00:00,1,12,"Freq Pure U B",Output_Session1_w10002041_8ze3jiy4gp.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Chrome 101.0",Desktop,MacOSX,10.0.13.123
w10110290_DL,28ruxct6lv,2022-06-13T02:17:08+00:00,1,13,"JOL Mixed A",Output_Session1_w10110290_DL_28ruxct6lv.csv,Mixed_Stim.csv,JOLVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.124
